adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001165527-19-000040	1570279	TICKET CORP.	7990	US	NV	RENO	89502	1135 TERMINAL WAY, SUITE 209		775-352-3936	US	NV	RENO	89502	1135 TERMINAL WAY, SUITE 209		US	NV	461838178			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:53:00.0	0	1	tick-20181231.xml	1	
0001165527-19-000042	1697412	ALFACOURSE INC.	7812	IE		STEPASIDE	DUBLIN 18	22 THE CEDARS CRUAGH WOOD		941-363-6663	IE		STEPASIDE	DUBLIN 18	22 THE CEDARS CRUAGH WOOD		US	NV	611787148			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:12:00.0	0	1	alfa-20181231.xml	1	
0001171843-19-002094	1230992	MAG SILVER CORP	1040	CA	BC	VANCOUVER	V6C 2V6	#770 - 800 WEST PENDER STREET		604-630-1399	CA	BC	VANCOUVER	V6C 2V6	#770 - 800 WEST PENDER STREET		CA	BC	000000000			5-SML	0	1231	40-F	20181231	2018	FY	20190401	2019-04-01 07:01:00.0	0	1	mag-20181231.xml	1	
0001171843-19-002131	1446159	PRECISION THERAPEUTICS INC.	3842	US	MN	EAGAN	55121	2915 COMMERS DRIVE,	SUITE 900	651-389-4800	US	MN	EAGAN	55121	2915 COMMERS DRIVE,	SUITE 900	US	DE	331007393	PRECISION THERAPEUTIC INC.	20180208	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:05:00.0	1	1	aipt-20181231.xml	1	
0001176256-19-000085	1734768	IMV INC.	2834	CA	NS	HALIFAX	B3H 0A8	1344 SUMMER STREET, SUITE 412		9024921819	CA	NS	HALIFAX	B3H 0A8	1344 SUMMER STREET, SUITE 412		GE		000000000	IMMUNOVACCINE INC.	20180316		0	1231	40-F	20181231	2018	FY	20190401	2019-04-01 15:26:00.0	0	1	imv-20181231.xml	1	
0001178913-19-000997	1119769	CERAGON NETWORKS LTD	3663	IL		TEL AVIV	69719	24 RAOUL WALLENBERG ST		972-3-543-1000	IL		TEL AVIV	69719	24 RAOUL WALLENBERG ST		IL		000000000	GIGANET LTD	20000719	2-ACC	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 06:09:00.0	0	1	crnt-20181231.xml	1	
0001185185-19-000470	802257	TRUE NATURE HOLDING, INC.	3669	US	GA	ATLANTA	30309	1355 PEACHTREE STREET	SUITE 1150	404-254-6980	US	GA	ATLANTA	30309	1355 PEACHTREE STREET	SUITE 1150	US	DE	000000000	TRUNITY HOLDINGS, INC.	20120125	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 11:51:00.0	0	1	tnty-20181231.xml	1	
0001185185-19-000474	1001463	ACACIA DIVERSIFIED HOLDINGS, INC.	5010	US	FL	CLEARWATER	33760	13575 58TH STREET NORTH - #138		727-678-4420	US	FL	CLEARWATER	33760	13575 58TH STREET NORTH - #138		US	TX	752095676	ACACIA AUTOMOTIVE INC	20070209	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 13:58:00.0	0	1	acca-20181231.xml	1	
0001185185-19-000482	1066764	SPINE INJURY SOLUTIONS, INC	8060	US	TX	HOUSTON	77007	5225 KATY FREEWAY	SUITE 600	(713) 816-7303	US	TX	HOUSTON	77007	5225 KATY FREEWAY	SUITE 600	US	DE	980187705	SPINE PAIN MANAGEMENT, INC	20091201	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:02:00.0	0	1	spin-20181231.xml	1	
0001185185-19-000484	942126	TAITRON COMPONENTS INC	5065	US	CA	VALENCIA	91355	28040 WEST HARRISON PARKWAY		(661) 257-6060	US	CA	VALENCIA	91355	28040 WEST HARRISON PARKWAY		US	CA	954249240			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:13:00.0	0	1	tait-20181231.xml	1	
0001185185-19-000485	1473334	NOVA LIFESTYLE, INC.	2510	US	CA	COMMERCE	90040	6565 E. WASHINGTON BLVD.		(323) 888-9999	US	CA	COMMERCE	90040	6565 E. WASHINGTON BLVD.		US	NV	270991837	STEVENS RESOURCES, INC.	20090929	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:19:00.0	0	1	nvfy-20181231.xml	1	
0001185185-19-000489	1662382	BRAIN SCIENTIFIC INC.	3841	US	NY	NEW YORK	10017	205 EAST 42ND STREET, 14TH FLOOR		(646) 388-3788	US	NY	NEW YORK	10017	205 EAST 42ND STREET, 14TH FLOOR		US	NV	810876714	ALL SOFT GELS INC	20151229	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 17:19:00.0	0	1	brsf-20181231.xml	1	
0001193125-19-093231	1119639	PETROBRAS - PETROLEO BRASILEIRO SA	1311	BR		RIO DE JANERIO RJ BR	20035-900	AVENIDA REPUBLICA DO CHILE 65		55-21-534-4477	BR		RIO DE JANERIO RJ BR	20035-900	AVENIDA REPUBLICA DO CHILE 65		BR		000000000	BRAZILIAN PETROLEUM CORP	20000717	1-LAF	1	1231	20-F	20181231	2018	FY	20190401	2019-03-29 20:43:00.0	0	1	pbr-20181231.xml	1	
0001193125-19-093273	1355444	EMBRAER S.A.	3721	BR		SAO JOSE DOS CAMPOS	12227901	AV. BRIGADEIRO FARIA LIMA 2170		551239274404	BR		SAO JOSE DOS CAMPOS	12227901	AV. BRIGADEIRO FARIA LIMA 2170				000000000	EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.	20070329	1-LAF	1	1231	20-F	20181231	2018	FY	20190401	2019-03-29 22:01:00.0	0	1	erj-20181231.xml	1	
0001193125-19-093829	1581804	NAVIGATOR HOLDINGS LTD.	4412	GB		LONDON	SW1E 5DH	VERDE BUILDING	10 BRESSENDEN PLACE	44 (0) 20 7340 4852	GB		LONDON	SW1E 5DH	VERDE BUILDING	10 BRESSENDEN PLACE	MH		000000000			2-ACC	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 09:47:00.0	0	1	nvgs-20181231.xml	1	
0001193125-19-094174	1751692	1895 BANCORP OF WISCONSIN, INC.	6036	US	WI	GREENFIELD	53220	7001 WEST EDGERTON AVENUE		414-421-8200	US	WI	GREENFIELD	53220	7001 WEST EDGERTON AVENUE		US		000000000			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 13:47:00.0	0	1	bcow-20181231.xml	1	
0001193125-19-094280	66496	MILLS MUSIC TRUST	6794	US	NY	NEW YORK	10018	1001 AVENUE OF THE AMERICAS	2ND FLOOR	2128685781	US	NY	NEW YORK	10018	1001 AVENUE OF THE AMERICAS	2ND FLOOR	US	NY	136183792			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:52:00.0	0	1	mmtrs-20181231.xml	1	
0001193125-19-094394	910739	LINCOLN BENEFIT LIFE CO	6311	US	NE	LINCOLN	68501	P O BOX 80469	2940 SOUTH 84TH ST	4024794061	US	NE	LINCOLN	68501	PO BOX 80469	206 S 13TH STREET	US	NE	470766853			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 15:42:00.0	0	1	ck0000910739-20181231.xml	1	
0001193125-19-094409	910739	LINCOLN BENEFIT LIFE CO	6311	US	NE	LINCOLN	68501	P O BOX 80469	2940 SOUTH 84TH ST	4024794061	US	NE	LINCOLN	68501	PO BOX 80469	206 S 13TH STREET	US	NE	470766853			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 15:46:00.0	0	1	ck0000910739-20181231.xml	1	
0001193125-19-094429	910739	LINCOLN BENEFIT LIFE CO	6311	US	NE	LINCOLN	68501	P O BOX 80469	2940 SOUTH 84TH ST	4024794061	US	NE	LINCOLN	68501	PO BOX 80469	206 S 13TH STREET	US	NE	470766853			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 15:51:00.0	0	1	ck0000910739-20181231.xml	1	
0001193125-19-094440	910739	LINCOLN BENEFIT LIFE CO	6311	US	NE	LINCOLN	68501	P O BOX 80469	2940 SOUTH 84TH ST	4024794061	US	NE	LINCOLN	68501	PO BOX 80469	206 S 13TH STREET	US	NE	470766853			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 15:55:00.0	0	1	ck0000910739-20181231.xml	1	
0001193125-19-094473	910739	LINCOLN BENEFIT LIFE CO	6311	US	NE	LINCOLN	68501	P O BOX 80469	2940 SOUTH 84TH ST	4024794061	US	NE	LINCOLN	68501	PO BOX 80469	206 S 13TH STREET	US	NE	470766853			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 15:59:00.0	0	1	ck0000910739-20181231.xml	1	
0001193125-19-094497	1613780	DBV TECHNOLOGIES S.A.	2836	FR		MONTROUGE	92120	177-181 AVENUE PIERRE BROSSOLETTE		33(0)155427878	FR		MONTROUGE	92120	177-181 AVENUE PIERRE BROSSOLETTE		FR		000000000			2-ACC	0	1231	6-K	20181231	2018	FY	20190401	2019-04-01 16:08:00.0	0	1	dbvt-20181231.xml	1	
0001193125-19-094529	798528	ODYSSEY MARINE EXPLORATION INC	4400	US	FL	TAMPA	33607	5215 WEST LAUREL STREET		(813) 876-1776	US	FL	TAMPA	33607	5215 WEST LAUREL STREET		US	NV	841018684	UNIVERSAL CAPITAL CORP	19920703	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:17:00.0	0	1	omex-20181231.xml	1	
0001193125-19-094568	1613780	DBV TECHNOLOGIES S.A.	2836	FR		MONTROUGE	92120	177-181 AVENUE PIERRE BROSSOLETTE		33(0)155427878	FR		MONTROUGE	92120	177-181 AVENUE PIERRE BROSSOLETTE		FR		000000000			2-ACC	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 16:35:00.0	0	1	dbvt-20181231.xml	1	
0001193125-19-094588	1640428	EVERQUOTE, INC.	7370	US	MA	CAMBRIDGE	02139	210 BROADWAY		617-245-0615	US	MA	CAMBRIDGE	02139	210 BROADWAY		US	DE	263101161			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:35:00.0	0	1	ever-20181231.xml	1	
0001193125-19-094593	1664106	LOGICBIO THERAPEUTICS, INC.	2836	US	MA	CAMBRIDGE	02139	99 ERIE STREET		617-245-0399	US	MA	CAMBRIDGE	02139	99 ERIE STREET		US	DE	471514975			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:37:00.0	0	1	logc-20181231.xml	1	
0001193125-19-094594	1323404	WHEATON PRECIOUS METALS CORP.	1040	CA	BC	VANCOUVER	V6E 0C3	SUITE 3500	1021 WEST HASTINGS STREEET	604 684 3123	CA	BC	VANCOUVER	V6E 0C3	SUITE 3500	1021 WEST HASTINGS STREEET	CA	ON	000000000	SILVER WHEATON CORP.	20050411		0	1231	40-F	20181231	2018	FY	20190401	2019-04-01 16:37:00.0	0	1	wpm-20181231.xml	1	
0001193125-19-094728	1671854	SABAN CAPITAL ACQUISITION CORP.	6770	US	CA	LOS ANGELES	90067	10100 SANTA MONICA BOULEVARD, 26TH FLOOR		(310) 557-5100	US	CA	LOS ANGELES	90067	10100 SANTA MONICA BOULEVARD, 26TH FLOOR		KY		981296434			2-ACC	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 17:18:00.0	0	1	scacu-20181231.xml	1	
0001193125-19-094736	839759	ALLSTATE LIFE INSURANCE CO OF NEW YORK	6311	US	NY	HAPPAUGE	11788	878 VETERAN'S MEMORIAL HIGHWAY	SUITE 400	631 357-8920	US	NY	HAPPAUGE	11788	878 VETERAN'S MEMORIAL HIGHWAY	SUITE 400			362608394			4-NON	0	1231	POS AM	20181231			20190401	2019-04-01 17:21:00.0	0	1	ck0000839759-20181231.xml	1	
0001213900-19-005303	1590496	AERKOMM INC.	4899	US	CA	FREMONT	94538	44043 FREMONT BLVD.		877-742-3094	US	CA	FREMONT	94538	44043 FREMONT BLVD.		US	NV	463424568	MAPLE TREE KIDS, INC.	20131029	4-NON	0	1231	10-KT	20181231	2018	FY	20190401	2019-03-29 17:58:00.0	0	1	akom-20181231.xml	1	
0001213900-19-005307	1711786	HOTH THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10020	1 ROCKEFELLER PLAZA, SUITE 1039		551-578-2261	US	NY	NEW YORK	10020	1 ROCKEFELLER PLAZA, SUITE 1039		US	NV	821553794			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-03-29 18:23:00.0	0	1	hoth-20181231.xml	1	
0001213900-19-005312	948320	CONVERSION LABS, INC.	3990	US	NY	NEW YORK	10022	800 THIRD AVENUE, SUITE 2800		(866) 351-5907	US	NY	NEW YORK	10022	800 THIRD AVENUE, SUITE 2800		US	DE	760238453	IMMUDYNE, INC.	20120514	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-03-29 19:26:00.0	0	1	cvlb-20181231.xml	1	
0001213900-19-005314	1611277	HELIX TCS, INC.	7381	US	CO	DENVER	80231	10200 E. GIRARD AVENUE, SUITE B420		(720) 328-5372	US	CO	DENVER	80231	10200 E. GIRARD AVENUE, SUITE B420		US	DE	814046024	JUBILEE4 GOLD, INC.	20140619	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-03-29 21:17:00.0	0	1	hlix-20181231.xml	1	
0001213900-19-005344	1005516	BOS BETTER ONLINE SOLUTIONS LTD	3576	IL		RISHON LEZION	75100	20 FREIMAN STREET		011-972-3-954-1000	IL		RISHON LEZION	75100	20 FREIMAN STREET				000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 07:44:00.0	0	1	bosc-20181231.xml	1	
0001213900-19-005351	1000683	BLONDER TONGUE LABORATORIES INC	3663	US	NJ	OLD BRIDGE	08857	ONE JAKE BROWN RD	PO BOX 1000	9086794000	US	NJ	OLD BRIDGE	08857	ONE JAKE BROWN ROAD		US	DE	521611421			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 08:42:00.0	0	1	bdr-20181231.xml	1	
0001213900-19-005352	854800	MICT, INC.	3670	US	NJ	MONTVALE	07645	28 WEST GRAND AVENUE, SUITE 3		201-225-0190	US	NJ	MONTVALE	07645	28 WEST GRAND AVENUE, SUITE 3		US	DE	270016420	MICRONET ENERTEC TECHNOLOGIES, INC.	20130318	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 08:44:00.0	0	1	mict-20181231.xml	1	
0001213900-19-005357	1666267	ARRESTAGE INTERNATIONAL, INC.	2844	US	AZ	SCOTTSDALE	85254	7047 E. GREENWAY PKWY		480-710-2229	US	AZ	SCOTTSDALE	85254	7047 E. GREENWAY PKWY		US	AZ	452552289			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 09:01:00.0	0	1	cik0001666267-20181231.xml	1	
0001213900-19-005360	1631487	COLLPLANT HOLDINGS LTD.	3842	IL		REHOVOT	74140	4 OPPENHEIMER ST., 11TH FLOOR		972-73-232-5600	IL		REHOVOT	74140	4 OPPENHEIMER ST., 11TH FLOOR		IL		000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 09:07:00.0	0	1	clgn-20181231.xml	1	
0001213900-19-005365	1409431	THERON RESOURCE GROUP	1040	HK		KOWLOON,	00000	ROOM 318, PENINSULA CENTRE,	67 MODY ROAD	888-755-9766	HK		KOWLOON,	00000	ROOM 318, PENINSULA CENTRE,	67 MODY ROAD	US	WY	260665325			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 09:31:00.0	0	1	thro-20181231.xml	1	
0001213900-19-005366	1752108	REEBONZ HOLDING LTD	5961	SG		#07-00	528548	C/O REEBONZ LIMITED	5 TAMPINES NORTH DRIVE 5	65 6499 9469	SG		#07-00	528548	C/O REEBONZ LIMITED	5 TAMPINES NORTH DRIVE 5	KY		000000000	DOTA HOLDINGS LTD	20180905	4-NON	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 09:32:00.0	1	1	rbz-20181231.xml	1	
0001213900-19-005388	1263364	JOWAY HEALTH INDUSTRIES GROUP INC	6770	CN		TIANJIN, PRC	300180	NO 19 BAOWANG ROAD	BAODI ECONOMIC DEVELOPMENT ZONE	862258896888	CN		TIANJIN, PRC	300180	NO 19 BAOWANG ROAD	BAODI ECONOMIC DEVELOPMENT ZONE	US	NV	980221494	G2 VENTURES INC	20030911	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 12:07:00.0	0	1	gtvi-20181231.xml	1	
0001213900-19-005392	1423723	QHY GROUP	4955	US	NY	NEW YORK	10036	1501 BROADWAY	SUITE 1515	(212) 324-1876	US	NY	NEW YORK	10036	1501 BROADWAY	SUITE 1515	US	NV	421743094	YAKUN INTERNATIONAL INVESTMENT & HOLDING GROUP	20120417	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 12:12:00.0	0	1	qhyg-20181231.xml	1	
0001213900-19-005422	1688487	METAURUS EQUITY COMPONENT TRUST	6799	US	NY	NEW YORK	10017	C/O METAURUS ADVISORS LLC	589 FIFTH AVENUE, SUITE 808	2126344250	US	NY	NEW YORK	10017	589 FIFTH AVENUE	SUITE 808	US	DE	000000000	EQUITY COMPONENT TRUST	20161025	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:13:00.0	0	1	xdiv-20181231.xml	1	
0001213900-19-005427	1439299	CONSUMER CAPITAL GROUP, INC.	6159	US	NY	NYACK	10960	1125 ROUTE 9W S		(646) 346-3735	US	NY	NYACK	10960	1125 ROUTE 9W S				262517432	MONDAS MINERALS CORP.	20080707	4-NON	0	1231	10-Q/A	20170630	2017	Q2	20190401	2019-04-01 14:24:00.0	0	1	ccgn-20170630.xml	1	
0001213900-19-005429	1439299	CONSUMER CAPITAL GROUP, INC.	6159	US	NY	NYACK	10960	1125 ROUTE 9W S		(646) 346-3735	US	NY	NYACK	10960	1125 ROUTE 9W S				262517432	MONDAS MINERALS CORP.	20080707	4-NON	0	1231	10-K/A	20171231	2017	FY	20190401	2019-04-01 14:28:00.0	0	1	ccgn-20171231.xml	1	
0001213900-19-005433	1439299	CONSUMER CAPITAL GROUP, INC.	6159	US	NY	NYACK	10960	1125 ROUTE 9W S		(646) 346-3735	US	NY	NYACK	10960	1125 ROUTE 9W S				262517432	MONDAS MINERALS CORP.	20080707	4-NON	0	1231	10-Q/A	20180630	2018	Q2	20190401	2019-04-01 14:32:00.0	0	1	ccgn-20180630.xml	1	
0001213900-19-005436	1439299	CONSUMER CAPITAL GROUP, INC.	6159	US	NY	NYACK	10960	1125 ROUTE 9W S		(646) 346-3735	US	NY	NYACK	10960	1125 ROUTE 9W S				262517432	MONDAS MINERALS CORP.	20080707	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:36:00.0	0	1	ccgn-20181231.xml	1	
0001213900-19-005441	1622244	ONE WORLD PHARMA, INC.	7372	US	NV	LAS VEGAS	89118	3471 WEST OQUENDO ROAD, SUITE 301		7026050605	US	NV	LAS VEGAS	89118	3471 WEST OQUENDO ROAD, SUITE 301		US	NV	611744826	PUNTO GROUP, CORP.	20141014	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:43:00.0	0	1	owpc-20181231.xml	1	
0001213900-19-005445	727634	ISIGN SOLUTIONS INC.	7372	US	CA	SAN JOSE	95110	2033 GATEWAY PLACE	SUITE 659	6508027888	US	CA	SAN JOSE	95110	2033 GATEWAY PLACE	SUITE 659	US	DE	942790442	COMMUNICATION INTELLIGENCE CORP	19951218	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:50:00.0	0	1	isgn-20181231.xml	1	
0001213900-19-005447	1284450	CHINA CARBON GRAPHITE GROUP, INC.	3620	CN		XINGHE COUNTY, INNER MONGOLIA,	00000	C/O XINGHE XINGYONG CARBON CO., LTD.	787 XICHENG WAI, CHENGGUANTOWN	(415) 389-1625	CN		XINGHE COUNTY, INNER MONGOLIA,	00000	C/O XINGHE XINGYONG CARBON CO., LTD.	787 XICHENG WAI, CHENGGUANTOWN	US	NV	980550699	CHINA CARBON GRAPHITE GROUP, INC.	20080213	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:51:00.0	0	1	chgi-20181231.xml	1	
0001213900-19-005448	1725872	MEGALITH FINANCIAL ACQUISITION CORP	6770	US	NY	NEW YORK	10017	545 W 5TH AVE	SUITE 1400	2122350434	US	NY	NEW YORK	10017	545 W 5TH AVE	SUITE 1400	US	NY	823410369			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 14:52:00.0	0	1	mfacu-20181231.xml	1	
0001213900-19-005452	1748621	ALBERTON ACQUISITION CORP	6770	HK		WANCHAI	00000	ROOMS 1001-1002, 10/F, CAPITAL CENTER	151 GOUCESTER ROAD	852-2117-1621	HK		WANCHAI	00000	ROOMS 1001-1002, 10/F, CAPITAL CENTER	151 GOUCESTER ROAD	VG		000000000			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 15:00:00.0	0	1	alac-20181231.xml	1	
0001213900-19-005453	1421636	C-BOND SYSTEMS, INC	6799	US	TX	HOUSTON	77033	6035 SOUTH LOOP EAST		832-649-5658	US	TX	HOUSTON	77033	6035 SOUTH LOOP EAST		US	CO	261315585	WESTMOUNTAIN ALTERNATIVE ENERGY INC	20071218	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 15:02:00.0	0	1	cbnt-20181231.xml	1	
0001213900-19-005456	1680139	HEALTHLYNKED CORP	8011	US	FL	NAPLES	34110	1726 MEDICAL BLVD	SUITE 101	561 955 0727	US	FL	NAPLES	34110	1726 MEDICAL BLVD	SUITE 101	US	NV	471634127			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 15:13:00.0	0	1	hlyk-20181231.xml	1	
0001213900-19-005471	1604868	GROWGENERATION CORP.	5200	US	CO	DENVER	80223	1000 WEST MISSISSIPPI AVENUE		914-924-1235	US	CO	DENVER	80223	1000 WEST MISSISSIPPI AVENUE		US	CO	465008129	EASYLIFE, CORP.	20140404	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 15:52:00.0	0	1	grwg-20181231.xml	1	
0001213900-19-005472	1506742	TEXAS SOUTH ENERGY, INC.	1311	US	TX	HOUSTON	77056	3 RIVERWAY	SUITE 1800	7132092950	US	TX	HOUSTON	77056	3 RIVERWAY	SUITE 1800	US	NV	990362471	INKA PRODUCTIONS CORP.	20101130	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 15:52:00.0	0	1	txso-20181231.xml	1	
0001213900-19-005477	1641398	TMSR HOLDING CO LTD	6770	CN		WUHAN, HUBEI	430030	A101 HANZHENG STREET CITY INDUSTRY PARK	NO.21 JIEFANG AVENUE, QIAOKOU DISTRICT	86-022-5982-4800	CN		WUHAN, HUBEI	430030	A101 HANZHENG STREET CITY INDUSTRY PARK	NO.21 JIEFANG AVENUE, QIAOKOU DISTRICT	US	NV	473709051	JM GLOBAL HOLDING CO	20150505	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:07:00.0	0	1	tmsr-20181231.xml	1	
0001213900-19-005478	1357671	JERRICK MEDIA HOLDINGS, INC.	7819	US	NJ	FORT LEE	07024	POLYGON PLAZA	2050 CENTER AVENUE	201-258-3770	US	NJ	FORT LEE	07024	POLYGON PLAZA	2050 CENTER AVENUE	US	NV	870645394	GREAT PLAINS HOLDINGS, INC.	20131213	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:08:00.0	0	1	jmda-20181231.xml	1	
0001213900-19-005479	1630940	ATLANTIC ALLIANCE PARTNERSHIP CORP.	6798	US	NY	NEW YORK	10022	590 MADISON AVENUE		212-409-2434	US	NY	NEW YORK	10022	590 MADISON AVENUE		VG		000000000			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:08:00.0	0	1	aapc-20181231.xml	1	
0001213900-19-005482	1720025	ALLEGRO MERGER CORP.	6770	US	NY	NEW YORK	10017	777 THIRD AVENUE, 37TH FLOOR		212-319-7676	US	NY	NEW YORK	10017	777 THIRD AVENUE, 37TH FLOOR		US	DE	822425125			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:17:00.0	0	1	algr-20181231.xml	1	
0001213900-19-005483	714284	SORL AUTO PARTS INC	3714	CN		RUIAN CITY, ZHEJIANG	325200	NO. 1169 YUMENG ROAD	RUIAN ECONOMIC DEVELOPMENT ZONE	86-577-65817720	CN		RUIAN CITY, ZHEJIANG	325200	NO. 1169 YUMENG ROAD, KNIAN	RUIAN ECONOMIC DEVELOPMENT ZONE	US	DE	300091294	ENCHANTED VILLAGE INC	20040430	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:20:00.0	0	1	sorl-20181231.xml	1	
0001213900-19-005500	920532	POINTER TELOCATION LTD	3663	IL		ROSH HA'AYIN	48091	14 HAMELACHA STREET		97235723111	IL		ROSH HA'AYIN	48091	14 HAMELACHA STREET		IL		000000000	NEXUS TELOCATION SYSTEMS LTD	19980623	2-ACC	0	1231	20-F	20181231	2018	FY	20190401	2019-04-01 16:37:00.0	0	1	pntr-20181231.xml	1	
0001213900-19-005511	1746468	EDTECHX HOLDINGS ACQUISITION CORP.	6770	GB		LONDON	W1D 4NS	C/O IBIS CAPITAL LIMITED	22 SOHO SQUARE	0114402070707080	GB		LONDON	W1D 4NS	C/O IBIS CAPITAL LIMITED	22 SOHO SQUARE	US	DE	830570234			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:44:00.0	0	1	edtx-20181231.xml	1	
0001213900-19-005518	1720201	IPIC ENTERTAINMENT INC.	5810	US	FL	BOCA RATON	33432	MIZNER PARK,433 PLAZA REAL	STE. 335	561-886-3232	US	FL	BOCA RATON	33432	MIZNER PARK,433 PLAZA REAL	STE. 335	US	DE	823129582	IPIC ENTERTAINMENT	20171019	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:52:00.0	0	1	ipic-20181231.xml	1	
0001213900-19-005519	1621906	WESTERN URANIUM & VANADIUM CORP.	1090	CA	ON	TORONTO	M5H 2S8	330 BAY STREET, SUITE 1400		(970) 864-2125	CA	ON	TORONTO	M5H 2S8	330 BAY STREET, SUITE 1400		CA	ON	000000000	WESTERN URANIUM CORP	20150220	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 16:56:00.0	0	1	wuc-20181231.xml	1	
0001213900-19-005536	1690080	KBL MERGER CORP. IV	6770	US	NY	NEW YORK	10019	150 WEST 56TH STREET SUITE 5901		212-319-5555	US	NY	NEW YORK	10019	150 WEST 56TH STREET SUITE 5901		US	DE	813832378			2-ACC	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 17:09:00.0	0	1	kblm-20181231.xml	1	
0001213900-19-005537	1218683	WIZE PHARMA, INC.	2834	IL		HOD HASHARON	4527708	5B HANAGAR STREET		972 472 260 0536	IL		HOD HASHARON	4527708	5B HANAGAR STREET		US	DE	880445167	OPHTHALIX, INC.	20120207	4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 17:12:00.0	0	1	wizp-20181231.xml	1	
0001213900-19-005543	1566826	NXT-ID, INC.	7381	US	FL	MELBOURNE	32934	285 NORTH DRIVE	SUITE D	2032423076	US	FL	MELBOURNE	32934	285 NORTH DRIVE	SUITE D	US	DE	460678374			4-NON	0	1231	10-K	20181231	2018	FY	20190401	2019-04-01 17:15:00.0	0	1	nxti-20181231.xml	1	
